3.098023378266526790e+22 3.978715641232515256e-27 5.703829977540402854e-12 1.040800507621635497e+07 -4.749173468299524696e-09 -4.749173468299524696e-09
3.140462054681136752e+22 3.974193088175891241e-27 5.695767507665586784e-12 1.040512052911760099e+07 -4.805818055198399245e-09 -4.805818055198399245e-09
3.182900731095746714e+22 3.969621256248884347e-27 5.687619040665516203e-12 1.040220126080146432e+07 -4.862146940514794017e-09 -4.862146940514794017e-09
3.225339407510356256e+22 3.965000589004987336e-27 5.679385430081944724e-12 1.039924744186061993e+07 -4.918157593087467063e-09 -4.918157593087467063e-09
3.267778083924966218e+22 3.960331532703564879e-27 5.671067534383899338e-12 1.039625924436845630e+07 -4.973847539861577058e-09 -4.973847539861577058e-09
3.310216760339576599e+22 3.955614536207357970e-27 5.662666216762874053e-12 1.039323684185127728e+07 -5.029214365978687998e-09 -5.029214365978687998e-09
3.352655436754186561e+22 3.950850050880177746e-27 5.654182344928489617e-12 1.039018040926037915e+07 -5.084255714841554812e-09 -5.084255714841554812e-09
3.395094113168796523e+22 3.946038530484808091e-27 5.645616790904682362e-12 1.038709012294411100e+07 -5.138969288168041473e-09 -5.138969288168041473e-09
3.437532789583406065e+22 3.941180431081192359e-27 5.636970430826497267e-12 1.038396616061974689e+07 -5.193352846019698440e-09 -5.193352846019698440e-09
3.479971465998016027e+22 3.936276210924901342e-27 5.628244144737588651e-12 1.038080870134539902e+07 -5.247404206813470565e-09 -5.247404206813470565e-09
3.522410142412626408e+22 3.931326330365948486e-27 5.619438816388460803e-12 1.037761792549180239e+07 -5.301121247319708558e-09 -5.301121247319708558e-09
3.564848818827236370e+22 3.926331251747979627e-27 5.610555333035566496e-12 1.037439401471402869e+07 -5.354501902633046432e-09 -5.354501902633046432e-09
3.607287495241846332e+22 3.921291439307863080e-27 5.601594585241299718e-12 1.037113715192323923e+07 -5.407544166130786054e-09 -5.407544166130786054e-09
3.649726171656455874e+22 3.916207359075734584e-27 5.592557466674990074e-12 1.036784752125829458e+07 -5.460246089416081412e-09 -5.460246089416081412e-09
3.692164848071065836e+22 3.911079478775514357e-27 5.583444873914922278e-12 1.036452530805740319e+07 -5.512605782236913792e-09 -5.512605782236913792e-09
3.734603524485675798e+22 3.905908267725939993e-27 5.574257706251501898e-12 1.036117069882972352e+07 -5.564621412390973456e-09 -5.564621412390973456e-09
3.777042200900286179e+22 3.900694196742144643e-27 5.564996865491592412e-12 1.035778388122694008e+07 -5.616291205615829081e-09 -5.616291205615829081e-09
3.819480877314895721e+22 3.895437738037809161e-27 5.555663255764106756e-12 1.035436504401487112e+07 -5.667613445457024709e-09 -5.667613445457024709e-09
3.861919553729506102e+22 3.890139365127931992e-27 5.546257783326921240e-12 1.035091437704501115e+07 -5.718586473123571295e-09 -5.718586473123571295e-09
3.904358230144115645e+22 3.884799552732228274e-27 5.536781356375156240e-12 1.034743207122615539e+07 -5.769208687328429889e-09 -5.769208687328429889e-09
3.946796906558725187e+22 3.879418776679208378e-27 5.527234884850906894e-12 1.034391831849596277e+07 -5.819478544105502891e-09 -5.819478544105502891e-09
3.989235582973335568e+22 3.873997513810948806e-27 5.517619280254466584e-12 1.034037331179263256e+07 -5.869394556619327912e-09 -5.869394556619327912e-09
4.031674259387945950e+22 3.868536241888597769e-27 5.507935455457099781e-12 1.033679724502650462e+07 -5.918955294955862293e-09 -5.918955294955862293e-09
4.074112935802555492e+22 3.863035439498628363e-27 5.498184324515436120e-12 1.033319031305178627e+07 -5.968159385896804246e-09 -5.968159385896804246e-09
4.116551612217165873e+22 3.857495585959877374e-27 5.488366802487522882e-12 1.032955271163829044e+07 -6.017005512678477146e-09 -6.017005512678477146e-09
4.158990288631775416e+22 3.851917161231396964e-27 5.478483805250593228e-12 1.032588463744318858e+07 -6.065492414741995351e-09 -6.065492414741995351e-09
4.201428965046385797e+22 3.846300645821132881e-27 5.468536249320605117e-12 1.032218628798289970e+07 -6.113618887460547709e-09 -6.113618887460547709e-09
4.243867641460995339e+22 3.840646520695459321e-27 5.458525051673596140e-12 1.031845786160497926e+07 -6.161383781860063633e-09 -6.161383781860063633e-09
4.286306317875605720e+22 3.834955267189607033e-27 5.448451129568904362e-12 1.031469955746010132e+07 -6.208786004321174137e-09 -6.208786004321174137e-09
4.328744994290215263e+22 3.829227366918983949e-27 5.438315400374287479e-12 1.031091157547412440e+07 -6.255824516272432048e-09 -6.255824516272432048e-09
4.371183670704824805e+22 3.823463301691424935e-27 5.428118781393017025e-12 1.030709411632024683e+07 -6.302498333859413297e-09 -6.302498333859413297e-09
4.413622347119435186e+22 3.817663553420394332e-27 5.417862189692949255e-12 1.030324738139124401e+07 -6.348806527621112279e-09 -6.348806527621112279e-09
4.456061023534045567e+22 3.811828604039152052e-27 5.407546541937636514e-12 1.029937157277179509e+07 -6.394748222132900098e-09 -6.394748222132900098e-09
4.498499699948655110e+22 3.805958935415906908e-27 5.397172754219523516e-12 1.029546689321094938e+07 -6.440322595649272702e-09 -6.440322595649272702e-09
4.540938376363265491e+22 3.800055029269980849e-27 5.386741741895242279e-12 1.029153354609465413e+07 -6.485528879731343332e-09 -6.485528879731343332e-09
4.583377052777875033e+22 3.794117367088991997e-27 5.376254419423067094e-12 1.028757173541845940e+07 -6.530366358864861264e-09 -6.530366358864861264e-09
4.625815729192484576e+22 3.788146430047085184e-27 5.365711700202540844e-12 1.028358166576028056e+07 -6.574834370063311533e-09 -6.574834370063311533e-09
4.668254405607094957e+22 3.782142698924213571e-27 5.355114496416322756e-12 1.027956354225334711e+07 -6.618932302460082624e-09 -6.618932302460082624e-09
4.710693082021705338e+22 3.776106654026502923e-27 5.344463718874281822e-12 1.027551757055924460e+07 -6.662659596898746548e-09 -6.662659596898746548e-09
4.753131758436314880e+22 3.770038775107694954e-27 5.333760276859847996e-12 1.027144395684112981e+07 -6.706015745501258979e-09 -6.706015745501258979e-09
4.795570434850924423e+22 3.763939541291697717e-27 5.323005077978689845e-12 1.026734290773707442e+07 -6.749000291231409725e-09 -6.749000291231409725e-09
4.838009111265534804e+22 3.757809430996255955e-27 5.312199028009687940e-12 1.026321463033354096e+07 -6.791612827449614270e-09 -6.791612827449614270e-09
4.880447787680145185e+22 3.751648921857734965e-27 5.301343030758292865e-12 1.025905933213907667e+07 -6.833852997458388778e-09 -6.833852997458388778e-09
4.922886464094754728e+22 3.745458490657063156e-27 5.290437987912216928e-12 1.025487722105810232e+07 -6.875720494039237313e-09 -6.875720494039237313e-09
4.965325140509365109e+22 3.739238613246810366e-27 5.279484798899551690e-12 1.025066850536490791e+07 -6.917215058974490160e-09 -6.917215058974490160e-09
5.007763816923974651e+22 3.732989764479434202e-27 5.268484360749274937e-12 1.024643339367778972e+07 -6.958336482572000053e-09 -6.958336482572000053e-09
5.050202493338584193e+22 3.726712418136690831e-27 5.257437567954203654e-12 1.024217209493341856e+07 -6.999084603168333364e-09 -6.999084603168333364e-09
5.092641169753194575e+22 3.720407046860232456e-27 5.246345312336387346e-12 1.023788481836133450e+07 -7.039459306640884089e-09 -7.039459306640884089e-09
5.135079846167804117e+22 3.714074122083385741e-27 5.235208482914948972e-12 1.023357177345863357e+07 -7.079460525897361962e-09 -7.079460525897361962e-09
5.177518522582413659e+22 3.707714113964118352e-27 5.224027965776423573e-12 1.022923316996491142e+07 -7.119088240364172146e-09 -7.119088240364172146e-09
5.219957198997024879e+22 3.701327491319222326e-27 5.212804643947559869e-12 1.022486921783727966e+07 -7.158342475473279533e-09 -7.158342475473279533e-09
5.262395875411634422e+22 3.694914721559686991e-27 5.201539397270632473e-12 1.022048012722571753e+07 -7.197223302129300939e-09 -7.197223302129300939e-09
